"Match.ID","Overs","Season","Runs.over","Extra.runs.over","Extras.over","Wickets.over","Home.Ground","Ground","Bowlername","Wickets.ever","Runs.ever","Extras.ever","Extras.Runs.ever","b1name","b2name","b3name","b4name","b5name","b1f","b2f","b3f","b4f","b5f","b1sr","b2sr","b3sr","b4sr","b5sr","bosr","ber","Team.Final.Score"
"1082596",15,"2017",6,0,0,0,"0","Rajiv Gandhi International Stadium, Uppal","Bipul Sharma",4,102,2,2,"DR Smith","KD Karthik","Not available","Not available","Not available",3,3,NA,NA,NA,120.9,124.92,NA,NA,NA,22.09,8.07,135
"1082596",16,"2017",8,0,0,0,"0","Rajiv Gandhi International Stadium, Uppal","BCJ Cutting",4,110,2,2,"DR Smith","KD Karthik","Not available","Not available","Not available",3,3,NA,NA,NA,120.9,124.92,NA,NA,NA,22.67,9.18,135
"1082596",17,"2017",3,0,0,1,"0","Rajiv Gandhi International Stadium, Uppal","B Kumar",5,113,2,2,"DR Smith","KD Karthik","Not available","Not available","Not available",2,4,NA,NA,NA,120.9,124.92,NA,NA,NA,16.83,7.15,135
"1082596",18,"2017",4,0,0,2,"0","Rajiv Gandhi International Stadium, Uppal","A Nehra",7,117,2,2,"Basil Thampi","DS Kulkarni","KD Karthik","P Kumar","Not available",1,2,1,2,NA,100,114.29,124.92,106.29,NA,14.51,7.74,135
"1082596",19,"2017",13,0,0,0,"0","Rajiv Gandhi International Stadium, Uppal","BCJ Cutting",7,130,2,2,"Basil Thampi","P Kumar","Not available","Not available","Not available",4,2,NA,NA,NA,100,106.29,NA,NA,NA,22.67,9.18,135
"1082596",20,"2017",5,1,1,0,"0","Rajiv Gandhi International Stadium, Uppal","B Kumar",7,135,3,3,"Basil Thampi","P Kumar","Not available","Not available","Not available",3,3,NA,NA,NA,100,106.29,NA,NA,NA,16.83,7.15,135
"1082597",1,"2017",10,2,2,0,"0","Wankhede Stadium","SL Malinga",0,10,2,2,"CA Lynn","G Gambhir","Not available","Not available","Not available",5,3,NA,NA,NA,116.67,125.29,NA,NA,NA,15.39,7.12,178
"1082597",2,"2017",9,0,0,0,"0","Wankhede Stadium","MJ McClenaghan",0,19,2,2,"CA Lynn","G Gambhir","Not available","Not available","Not available",4,2,NA,NA,NA,116.67,125.29,NA,NA,NA,19.74,8.9,178
"1082597",3,"2017",15,2,2,0,"0","Wankhede Stadium","JJ Bumrah",0,34,4,4,"CA Lynn","G Gambhir","Not available","Not available","Not available",4,4,NA,NA,NA,116.67,125.29,NA,NA,NA,17.18,8.12,178
"1082597",4,"2017",10,0,0,0,"0","Wankhede Stadium","SL Malinga",0,44,4,4,"CA Lynn","G Gambhir","Not available","Not available","Not available",4,2,NA,NA,NA,116.67,125.29,NA,NA,NA,15.39,7.12,178
"1082597",5,"2017",4,0,0,2,"0","Wankhede Stadium","KH Pandya",2,48,4,4,"CA Lynn","G Gambhir","RV Uthappa","Not available","Not available",1,2,3,NA,NA,116.67,125.29,120.05,NA,NA,21.15,6.71,178
"1082597",6,"2017",11,3,3,0,"0","Wankhede Stadium","MJ McClenaghan",2,59,7,7,"CA Lynn","MK Pandey","Not available","Not available","Not available",5,3,NA,NA,NA,116.67,119.62,NA,NA,NA,19.74,8.9,178
"1082597",7,"2017",6,0,0,0,"0","Wankhede Stadium","KH Pandya",2,65,7,7,"CA Lynn","MK Pandey","Not available","Not available","Not available",2,4,NA,NA,NA,116.67,119.62,NA,NA,NA,21.15,6.71,178
"1082597",8,"2017",2,0,0,1,"0","Wankhede Stadium","JJ Bumrah",3,67,7,7,"CA Lynn","YK Pathan","Not available","Not available","Not available",3,3,NA,NA,NA,116.67,132.73,NA,NA,NA,17.18,8.12,178
"1082597",9,"2017",5,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",3,72,7,7,"MK Pandey","YK Pathan","Not available","Not available","Not available",3,3,NA,NA,NA,119.62,132.73,NA,NA,NA,28.98,6.86,178
"1082597",10,"2017",7,0,0,0,"0","Wankhede Stadium","KH Pandya",3,79,7,7,"MK Pandey","YK Pathan","Not available","Not available","Not available",4,2,NA,NA,NA,119.62,132.73,NA,NA,NA,21.15,6.71,178
"1082597",11,"2017",3,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",3,82,7,7,"MK Pandey","YK Pathan","Not available","Not available","Not available",4,2,NA,NA,NA,119.62,132.73,NA,NA,NA,28.98,6.86,178
"1082597",12,"2017",7,0,0,1,"0","Wankhede Stadium","KH Pandya",4,89,7,7,"MK Pandey","SA Yadav","YK Pathan","Not available","Not available",4,1,1,NA,NA,119.62,125.77,132.73,NA,NA,21.15,6.71,178
"1082597",13,"2017",9,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",4,98,7,7,"MK Pandey","SA Yadav","Not available","Not available","Not available",3,3,NA,NA,NA,119.62,125.77,NA,NA,NA,28.98,6.86,178
"1082597",14,"2017",9,0,0,0,"0","Wankhede Stadium","MJ McClenaghan",4,107,7,7,"MK Pandey","SA Yadav","Not available","Not available","Not available",3,3,NA,NA,NA,119.62,125.77,NA,NA,NA,19.74,8.9,178
"1082597",15,"2017",10,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",4,117,7,7,"MK Pandey","SA Yadav","Not available","Not available","Not available",1,5,NA,NA,NA,119.62,125.77,NA,NA,NA,28.98,6.86,178
"1082597",16,"2017",14,0,0,0,"0","Wankhede Stadium","JJ Bumrah",4,131,7,7,"MK Pandey","SA Yadav","Not available","Not available","Not available",4,2,NA,NA,NA,119.62,125.77,NA,NA,NA,17.18,8.12,178
"1082597",17,"2017",5,0,0,1,"0","Wankhede Stadium","SL Malinga",5,136,7,7,"CR Woakes","MK Pandey","SA Yadav","Not available","Not available",3,2,1,NA,NA,87.88,119.62,125.77,NA,NA,15.39,7.12,178
"1082597",18,"2017",8,0,0,0,"0","Wankhede Stadium","JJ Bumrah",5,144,7,7,"CR Woakes","MK Pandey","Not available","Not available","Not available",4,2,NA,NA,NA,87.88,119.62,NA,NA,NA,17.18,8.12,178
"1082597",19,"2017",11,0,0,1,"0","Wankhede Stadium","SL Malinga",6,155,7,7,"CR Woakes","MK Pandey","SP Narine","Not available","Not available",1,4,1,NA,NA,87.88,119.62,140,NA,NA,15.39,7.12,178
"1082597",20,"2017",23,2,2,1,"0","Wankhede Stadium","MJ McClenaghan",7,178,9,9,"MK Pandey","SP Narine","Not available","Not available","Not available",7,1,NA,NA,NA,119.62,140,NA,NA,NA,19.74,8.9,178
"1082598",1,"2017",2,0,0,1,"0","Holkar Cricket Stadium","AR Patel",1,2,0,0,"SR Watson","Vishnu Vinod","Not available","Not available","Not available",4,2,NA,NA,NA,130.87,73.08,NA,NA,NA,23.76,7.59,148
"1082598",2,"2017",5,0,0,0,"0","Holkar Cricket Stadium","Sandeep Sharma",1,7,0,0,"AB de Villiers","Vishnu Vinod","Not available","Not available","Not available",2,4,NA,NA,NA,158.33,73.08,NA,NA,NA,15.44,7.68,148
"1082598",3,"2017",11,0,0,0,"0","Holkar Cricket Stadium","MM Sharma",1,18,0,0,"AB de Villiers","Vishnu Vinod","Not available","Not available","Not available",3,3,NA,NA,NA,158.33,73.08,NA,NA,NA,15.98,8.32,148
"1082598",4,"2017",1,0,0,1,"0","Holkar Cricket Stadium","Sandeep Sharma",2,19,0,0,"AB de Villiers","KM Jadhav","Vishnu Vinod","Not available","Not available",1,2,3,NA,NA,158.33,132.77,73.08,NA,NA,15.44,7.68,148
"1082598",5,"2017",3,0,0,1,"0","Holkar Cricket Stadium","VR Aaron",3,22,0,0,"AB de Villiers","KM Jadhav","Not available","Not available","Not available",4,2,NA,NA,NA,158.33,132.77,NA,NA,NA,18.23,7.87,148
"1082598",6,"2017",1,0,0,0,"0","Holkar Cricket Stadium","Sandeep Sharma",3,23,0,0,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",1,5,NA,NA,NA,158.33,112.16,NA,NA,NA,15.44,7.68,148
"1082598",7,"2017",8,0,0,0,"0","Holkar Cricket Stadium","VR Aaron",3,31,0,0,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",2,4,NA,NA,NA,158.33,112.16,NA,NA,NA,18.23,7.87,148
"1082598",8,"2017",3,0,0,0,"0","Holkar Cricket Stadium","MM Sharma",3,34,0,0,"Mandeep Singh","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,112.16,NA,NA,NA,NA,15.98,8.32,148
"1082598",9,"2017",13,1,1,0,"0","Holkar Cricket Stadium","T Natarajan",3,47,1,1,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",2,5,NA,NA,NA,158.33,112.16,NA,NA,NA,38,7.67,148
"1082598",10,"2017",6,0,0,0,"0","Holkar Cricket Stadium","MP Stoinis",3,53,1,1,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",4,2,NA,NA,NA,158.33,112.16,NA,NA,NA,20,8.62,148
"1082598",11,"2017",6,0,0,0,"0","Holkar Cricket Stadium","AR Patel",3,59,1,1,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",3,3,NA,NA,NA,158.33,112.16,NA,NA,NA,23.76,7.59,148
"1082598",12,"2017",6,0,0,0,"0","Holkar Cricket Stadium","MP Stoinis",3,65,1,1,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",3,3,NA,NA,NA,158.33,112.16,NA,NA,NA,20,8.62,148
"1082598",13,"2017",3,0,0,0,"0","Holkar Cricket Stadium","AR Patel",3,68,1,1,"AB de Villiers","Mandeep Singh","Not available","Not available","Not available",1,5,NA,NA,NA,158.33,112.16,NA,NA,NA,23.76,7.59,148
"1082598",14,"2017",2,0,0,1,"0","Holkar Cricket Stadium","VR Aaron",4,70,1,1,"AB de Villiers","Mandeep Singh","STR Binny","Not available","Not available",2,1,3,NA,NA,158.33,112.16,130.87,NA,NA,18.23,7.87,148
"1082598",15,"2017",1,0,0,0,"0","Holkar Cricket Stadium","AR Patel",4,71,1,1,"AB de Villiers","STR Binny","Not available","Not available","Not available",1,5,NA,NA,NA,158.33,130.87,NA,NA,NA,23.76,7.59,148
"1082598",16,"2017",9,1,1,0,"0","Holkar Cricket Stadium","VR Aaron",4,80,2,2,"AB de Villiers","STR Binny","Not available","Not available","Not available",2,4,NA,NA,NA,158.33,130.87,NA,NA,NA,18.23,7.87,148
"1082598",17,"2017",16,1,1,0,"0","Holkar Cricket Stadium","MP Stoinis",4,96,3,3,"AB de Villiers","STR Binny","Not available","Not available","Not available",5,2,NA,NA,NA,158.33,130.87,NA,NA,NA,20,8.62,148
"1082598",18,"2017",19,0,0,0,"0","Holkar Cricket Stadium","MM Sharma",4,115,3,3,"AB de Villiers","STR Binny","Not available","Not available","Not available",3,3,NA,NA,NA,158.33,130.87,NA,NA,NA,15.98,8.32,148
"1082598",19,"2017",19,1,1,0,"0","Holkar Cricket Stadium","Sandeep Sharma",4,134,4,4,"AB de Villiers","STR Binny","Not available","Not available","Not available",6,1,NA,NA,NA,158.33,130.87,NA,NA,NA,15.44,7.68,148
"1082598",20,"2017",14,0,0,0,"0","Holkar Cricket Stadium","MM Sharma",4,148,4,4,"AB de Villiers","STR Binny","Not available","Not available","Not available",4,2,NA,NA,NA,158.33,130.87,NA,NA,NA,15.98,8.32,148
"1082599",1,"2017",2,2,2,0,"0","Maharashtra Cricket Association Stadium","AB Dinda",0,2,2,2,"AP Tare","SW Billings","Not available","Not available","Not available",5,2,NA,NA,NA,100,133.82,NA,NA,NA,20.11,8.4,205
"1082599",2,"2017",11,1,1,1,"0","Maharashtra Cricket Association Stadium","DL Chahar",1,13,3,3,"AP Tare","SV Samson","SW Billings","Not available","Not available",1,4,1,NA,NA,100,128.6,133.82,NA,NA,65,9.9,205
"1082599",3,"2017",16,1,1,0,"0","Maharashtra Cricket Association Stadium","AB Dinda",1,29,4,4,"SV Samson","SW Billings","Not available","Not available","Not available",4,3,NA,NA,NA,128.6,133.82,NA,NA,NA,20.11,8.4,205
"1082599",4,"2017",10,1,1,0,"0","Maharashtra Cricket Association Stadium","DL Chahar",1,39,5,5,"SV Samson","SW Billings","Not available","Not available","Not available",6,1,NA,NA,NA,128.6,133.82,NA,NA,NA,65,9.9,205
"1082599",5,"2017",8,0,0,0,"0","Maharashtra Cricket Association Stadium","BA Stokes",1,47,5,5,"SV Samson","SW Billings","Not available","Not available","Not available",5,1,NA,NA,NA,128.6,133.82,NA,NA,NA,25.83,8.16,205
"1082599",6,"2017",15,1,1,0,"0","Maharashtra Cricket Association Stadium","DL Chahar",1,62,6,6,"SV Samson","SW Billings","Not available","Not available","Not available",1,6,NA,NA,NA,128.6,133.82,NA,NA,NA,65,9.9,205
"1082599",7,"2017",4,1,1,0,"0","Maharashtra Cricket Association Stadium","Imran Tahir",1,66,7,7,"SV Samson","SW Billings","Not available","Not available","Not available",3,3,NA,NA,NA,128.6,133.82,NA,NA,NA,12.69,8.91,205
"1082599",8,"2017",5,0,0,0,"0","Maharashtra Cricket Association Stadium","A Zampa",1,71,7,7,"SV Samson","SW Billings","Not available","Not available","Not available",5,1,NA,NA,NA,128.6,133.82,NA,NA,NA,11.06,7.32,205
"1082599",9,"2017",5,0,0,1,"0","Maharashtra Cricket Association Stadium","Imran Tahir",2,76,7,7,"RR Pant","SV Samson","SW Billings","Not available","Not available",3,2,1,NA,NA,134.62,128.6,133.82,NA,NA,12.69,8.91,205
"1082599",10,"2017",5,0,0,0,"0","Maharashtra Cricket Association Stadium","R Bhatia",2,81,7,7,"RR Pant","SV Samson","Not available","Not available","Not available",3,3,NA,NA,NA,134.62,128.6,NA,NA,NA,18.28,6.79,205
"1082599",11,"2017",7,0,0,0,"0","Maharashtra Cricket Association Stadium","A Zampa",2,88,7,7,"RR Pant","SV Samson","Not available","Not available","Not available",5,1,NA,NA,NA,134.62,128.6,NA,NA,NA,11.06,7.32,205
"1082599",12,"2017",16,0,0,0,"0","Maharashtra Cricket Association Stadium","R Bhatia",2,104,7,7,"RR Pant","SV Samson","Not available","Not available","Not available",4,2,NA,NA,NA,134.62,128.6,NA,NA,NA,18.28,6.79,205
"1082599",13,"2017",4,0,0,0,"0","Maharashtra Cricket Association Stadium","Imran Tahir",2,108,7,7,"RR Pant","SV Samson","Not available","Not available","Not available",3,3,NA,NA,NA,134.62,128.6,NA,NA,NA,12.69,8.91,205
"1082599",14,"2017",4,0,0,0,"0","Maharashtra Cricket Association Stadium","BA Stokes",2,112,7,7,"RR Pant","SV Samson","Not available","Not available","Not available",3,3,NA,NA,NA,134.62,128.6,NA,NA,NA,25.83,8.16,205
"1082599",15,"2017",11,0,0,0,"0","Maharashtra Cricket Association Stadium","A Zampa",2,123,7,7,"SV Samson","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,128.6,NA,NA,NA,NA,11.06,7.32,205
"1082599",16,"2017",6,0,0,1,"0","Maharashtra Cricket Association Stadium","BA Stokes",3,129,7,7,"CJ Anderson","RR Pant","SV Samson","Not available","Not available",2,1,3,NA,NA,122,134.62,128.6,NA,NA,25.83,8.16,205
"1082599",17,"2017",12,1,1,0,"0","Maharashtra Cricket Association Stadium","Imran Tahir",3,141,8,8,"CJ Anderson","SV Samson","Not available","Not available","Not available",2,5,NA,NA,NA,122,128.6,NA,NA,NA,12.69,8.91,205
"1082599",18,"2017",19,0,0,0,"0","Maharashtra Cricket Association Stadium","AB Dinda",3,160,8,8,"SV Samson","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,128.6,NA,NA,NA,NA,20.11,8.4,205
"1082599",19,"2017",22,0,0,1,"0","Maharashtra Cricket Association Stadium","A Zampa",4,182,8,8,"CH Morris","SV Samson","Not available","Not available","Not available",4,2,NA,NA,NA,153.57,128.6,NA,NA,NA,11.06,7.32,205
"1082599",20,"2017",23,0,0,0,"0","Maharashtra Cricket Association Stadium","BA Stokes",4,205,8,8,"CH Morris","CJ Anderson","Not available","Not available","Not available",5,1,NA,NA,NA,153.57,122,NA,NA,NA,25.83,8.16,205
"1082600",1,"2017",2,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",0,2,0,0,"DA Warner","S Dhawan","Not available","Not available","Not available",1,5,NA,NA,NA,136.82,121.95,NA,NA,NA,28.98,6.86,158
"1082600",2,"2017",3,1,1,0,"0","Wankhede Stadium","SL Malinga",0,5,1,1,"DA Warner","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,136.82,121.95,NA,NA,NA,15.39,7.12,158
"1082600",3,"2017",8,0,0,0,"0","Wankhede Stadium","Harbhajan Singh",0,13,1,1,"DA Warner","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,136.82,NA,NA,NA,NA,28.98,6.86,158
"1082600",4,"2017",4,0,0,0,"0","Wankhede Stadium","JJ Bumrah",0,17,1,1,"DA Warner","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,136.82,121.95,NA,NA,NA,17.18,8.12,158
"1082600",5,"2017",9,0,0,0,"0","Wankhede Stadium","SL Malinga",0,26,1,1,"DA Warner","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,136.82,121.95,NA,NA,NA,15.39,7.12,158
"1082600",6,"2017",8,0,0,0,"0","Wankhede Stadium","JJ Bumrah",0,34,1,1,"DA Warner","S Dhawan","Not available","Not available","Not available",4,2,NA,NA,NA,136.82,121.95,NA,NA,NA,17.18,8.12,158
"1082600",7,"2017",15,0,0,0,"0","Wankhede Stadium","MJ McClenaghan",0,49,1,1,"DA Warner","S Dhawan","Not available","Not available","Not available",1,5,NA,NA,NA,136.82,121.95,NA,NA,NA,19.74,8.9,158
"1082600",8,"2017",3,1,1,0,"0","Wankhede Stadium","HH Pandya",0,52,2,2,"DA Warner","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,136.82,121.95,NA,NA,NA,39,9.16,158
"1082600",9,"2017",10,0,0,0,"0","Wankhede Stadium","MJ McClenaghan",0,62,2,2,"DA Warner","S Dhawan","Not available","Not available","Not available",5,1,NA,NA,NA,136.82,121.95,NA,NA,NA,19.74,8.9,158
"1082600",10,"2017",13,2,2,0,"0","Wankhede Stadium","HH Pandya",0,75,4,4,"DA Warner","S Dhawan","Not available","Not available","Not available",2,5,NA,NA,NA,136.82,121.95,NA,NA,NA,39,9.16,158
"1082600",11,"2017",9,0,0,1,"0","Wankhede Stadium","Harbhajan Singh",1,84,4,4,"DA Warner","DJ Hooda","S Dhawan","Not available","Not available",2,2,2,NA,NA,136.82,132.06,121.95,NA,NA,28.98,6.86,158
"1082600",12,"2017",9,0,0,0,"0","Wankhede Stadium","MJ McClenaghan",1,93,4,4,"DJ Hooda","S Dhawan","Not available","Not available","Not available",3,3,NA,NA,NA,132.06,121.95,NA,NA,NA,19.74,8.9,158
"1082600",13,"2017",12,2,2,0,"0","Wankhede Stadium","KH Pandya",1,105,6,6,"DJ Hooda","S Dhawan","Not available","Not available","Not available",4,4,NA,NA,NA,132.06,121.95,NA,NA,NA,21.15,6.71,158
"1082600",14,"2017",5,1,1,1,"0","Wankhede Stadium","Harbhajan Singh",2,110,7,7,"DJ Hooda","S Dhawan","Yuvraj Singh","Not available","Not available",1,2,3,NA,NA,132.06,121.95,135.07,NA,NA,28.98,6.86,158
"1082600",15,"2017",8,0,0,1,"0","Wankhede Stadium","MJ McClenaghan",3,118,7,7,"BCJ Cutting","S Dhawan","Yuvraj Singh","Not available","Not available",1,4,1,NA,NA,197.62,121.95,135.07,NA,NA,19.74,8.9,158
"1082600",16,"2017",8,2,2,1,"0","Wankhede Stadium","HH Pandya",4,126,9,9,"BCJ Cutting","NV Ojha","Yuvraj Singh","Not available","Not available",2,2,4,NA,NA,197.62,115.48,135.07,NA,NA,39,9.16,158
"1082600",17,"2017",14,1,1,0,"0","Wankhede Stadium","SL Malinga",4,140,10,10,"BCJ Cutting","NV Ojha","Not available","Not available","Not available",5,2,NA,NA,NA,197.62,115.48,NA,NA,NA,15.39,7.12,158
"1082600",18,"2017",7,0,0,1,"0","Wankhede Stadium","JJ Bumrah",5,147,10,10,"BCJ Cutting","NV Ojha","V Shankar","Not available","Not available",3,2,1,NA,NA,197.62,115.48,115,NA,NA,17.18,8.12,158
"1082600",19,"2017",6,1,1,1,"0","Wankhede Stadium","SL Malinga",6,153,11,11,"NV Ojha","Rashid Khan","V Shankar","Not available","Not available",3,2,1,NA,NA,115.48,160,115,NA,NA,15.39,7.12,158
"1082600",20,"2017",5,0,0,2,"0","Wankhede Stadium","JJ Bumrah",8,158,11,11,"B Kumar","NV Ojha","Rashid Khan","Not available","Not available",3,1,2,NA,NA,112.24,115.48,160,NA,NA,17.18,8.12,158
"1082601",1,"2017",10,0,0,0,"0","Eden Gardens","TA Boult",0,10,0,0,"HM Amla","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,148.95,NA,NA,NA,NA,20.6,8.12,170
"1082601",2,"2017",11,2,2,0,"0","Eden Gardens","UT Yadav",0,21,2,2,"M Vohra","Not available","Not available","Not available","Not available",8,NA,NA,NA,NA,116.07,NA,NA,NA,NA,16.93,8.33,170
"1082601",3,"2017",9,0,0,0,"0","Eden Gardens","TA Boult",0,30,2,2,"HM Amla","M Vohra","Not available","Not available","Not available",1,5,NA,NA,NA,148.95,116.07,NA,NA,NA,20.6,8.12,170
"1082601",4,"2017",15,1,1,0,"0","Eden Gardens","CR Woakes",0,45,3,3,"HM Amla","M Vohra","Not available","Not available","Not available",2,5,NA,NA,NA,148.95,116.07,NA,NA,NA,21.75,9.03,170
"1082601",5,"2017",8,7,2,0,"0","Eden Gardens","SP Narine",0,53,5,10,"HM Amla","M Vohra","Not available","Not available","Not available",4,4,NA,NA,NA,148.95,116.07,NA,NA,NA,18.1,6.87,170
"1082601",6,"2017",4,0,0,1,"0","Eden Gardens","PP Chawla",1,57,5,10,"M Vohra","MP Stoinis","Not available","Not available","Not available",1,5,NA,NA,NA,116.07,116.22,NA,NA,NA,20.72,7.95,170
"1082601",7,"2017",5,1,1,0,"0","Eden Gardens","UT Yadav",1,62,6,11,"HM Amla","MP Stoinis","Not available","Not available","Not available",2,5,NA,NA,NA,148.95,116.22,NA,NA,NA,16.93,8.33,170
"1082601",8,"2017",5,0,0,1,"0","Eden Gardens","SP Narine",2,67,6,11,"GJ Maxwell","HM Amla","MP Stoinis","Not available","Not available",1,2,3,NA,NA,162,148.95,116.22,NA,NA,18.1,6.87,170
"1082601",9,"2017",11,0,0,0,"0","Eden Gardens","CR Woakes",2,78,6,11,"GJ Maxwell","HM Amla","Not available","Not available","Not available",4,2,NA,NA,NA,162,148.95,NA,NA,NA,21.75,9.03,170
"1082601",10,"2017",17,0,0,0,"0","Eden Gardens","PP Chawla",2,95,6,11,"GJ Maxwell","HM Amla","Not available","Not available","Not available",5,1,NA,NA,NA,162,148.95,NA,NA,NA,20.72,7.95,170
"1082601",11,"2017",2,0,0,0,"0","Eden Gardens","SP Narine",2,97,6,11,"GJ Maxwell","HM Amla","Not available","Not available","Not available",2,4,NA,NA,NA,162,148.95,NA,NA,NA,18.1,6.87,170
"1082601",12,"2017",1,0,0,1,"0","Eden Gardens","C de Grandhomme",3,98,6,11,"DA Miller","GJ Maxwell","HM Amla","Not available","Not available",1,1,4,NA,NA,136.55,162,148.95,NA,NA,90,8.33,170
"1082601",13,"2017",6,0,0,1,"0","Eden Gardens","UT Yadav",4,104,6,11,"DA Miller","GJ Maxwell","WP Saha","Not available","Not available",1,1,4,NA,NA,136.55,162,129.49,NA,NA,16.93,8.33,170
"1082601",14,"2017",15,3,3,0,"0","Eden Gardens","C de Grandhomme",4,119,9,14,"DA Miller","WP Saha","Not available","Not available","Not available",6,2,NA,NA,NA,136.55,129.49,NA,NA,NA,90,8.33,170
"1082601",15,"2017",15,0,0,0,"0","Eden Gardens","PP Chawla",4,134,9,14,"DA Miller","WP Saha","Not available","Not available","Not available",2,4,NA,NA,NA,136.55,129.49,NA,NA,NA,20.72,7.95,170
"1082601",16,"2017",4,1,1,0,"0","Eden Gardens","SP Narine",4,138,10,15,"DA Miller","WP Saha","Not available","Not available","Not available",5,2,NA,NA,NA,136.55,129.49,NA,NA,NA,18.1,6.87,170
